YYYYMMDD,Sample,Year,Month,Day,Bakun_Index_ 51N_131W,Bakun_Index_ 48N_125W
19991017,11978,1999,10,17,NA,NA
19991018,11979,1999,10,18,15,-6
19991019,11980,1999,10,19,NA,NA
19991020,11981,1999,10,20,-17,-1
19991021,11982,1999,10,21,-70,-17
19991022,11983,1999,10,22,-153,-68
19991023,11984,1999,10,23,-40,-163
19991024,11985,1999,10,24,-364,-33
19991025,11986,1999,10,25,-90,-83
19991026,11987,1999,10,26,-90,-9
19991027,11988,1999,10,27,-248,-808
19991028,11989,1999,10,28,137,8
19991029,11990,1999,10,29,-245,-203
19991030,11991,1999,10,30,25,26
19991031,11992,1999,10,31,13,83
19991101,11993,1999,11,01,-113,-21
19991102,11994,1999,11,02,-86,-31
19991103,11995,1999,11,03,82,-22
19991104,11996,1999,11,04,-86,-3
19991105,11997,1999,11,05,-341,-319
19991106,11998,1999,11,06,-37,-115
19991107,11999,1999,11,07,-69,-45
19991108,12000,1999,11,08,-280,-344
19991109,12001,1999,11,09,-109,-315
19991110,12002,1999,11,10,-70,-133
19991111,12003,1999,11,11,8,-45
19991112,12004,1999,11,12,-28,12
19991113,12005,1999,11,13,-206,-41
19991114,12006,1999,11,14,-50,-109
19991115,12007,1999,11,15,-387,-259
19991116,12008,1999,11,16,-142,-62
19991117,12009,1999,11,17,-149,-30
19991118,12010,1999,11,18,-464,-366
19991119,12011,1999,11,19,2,-233
19991120,12012,1999,11,20,6,-1
19991121,12013,1999,11,21,2,9
19991122,12014,1999,11,22,11,-43
19991123,12015,1999,11,23,-257,-117
19991124,12016,1999,11,24,38,-114
19991125,12017,1999,11,25,26,15
19991126,12018,1999,11,26,-131,6
19991127,12019,1999,11,27,-215,-285
19991128,12020,1999,11,28,-91,-383
19991129,12021,1999,11,29,23,-456
19991130,12022,1999,11,30,-74,-14
19991201,12023,1999,12,01,-67,-208
19991202,12024,1999,12,02,13,109
19991203,12025,1999,12,03,-247,-223
19991204,12026,1999,12,04,-53,-253
19991205,12027,1999,12,05,-86,-251
19991206,12028,1999,12,06,41,19
19991207,12029,1999,12,07,-89,-12
19991208,12030,1999,12,08,-295,-538
19991209,12031,1999,12,09,56,-22
19991210,12032,1999,12,10,29,-24
19991211,12033,1999,12,11,14,-21
19991212,12034,1999,12,12,110,-19
19991213,12035,1999,12,13,44,-10
19991214,12036,1999,12,14,-63,-124
19991215,12037,1999,12,15,-35,-136
19991216,12038,1999,12,16,-4,-2
19991217,12039,1999,12,17,107,-156
19991218,12040,1999,12,18,-3,134
19991219,12041,1999,12,19,1,-7
19991220,12042,1999,12,20,-6,10
19991221,12043,1999,12,21,-6,-28
19991222,12044,1999,12,22,-49,-125
19991223,12045,1999,12,23,-101,-147
19991224,12046,1999,12,24,-63,-49
19991225,12047,1999,12,25,-26,-53
19991226,12048,1999,12,26,-2,-96
19991227,12049,1999,12,27,-1,-75
19991228,12050,1999,12,28,2,-43
19991229,12051,1999,12,29,6,-2
19991230,12052,1999,12,30,-2,-11
19991231,12053,1999,12,31,76,4
20000101,12054,2000,01,01,148,65
20000102,12055,2000,01,02,-14,49
20000103,12056,2000,01,03,-171,-313
20000104,12057,2000,01,04,175,84
20000105,12058,2000,01,05,-171,6
20000106,12059,2000,01,06,-48,-97
20000107,12060,2000,01,07,-89,-170
20000108,12061,2000,01,08,93,28
20000109,12062,2000,01,09,170,29
20000110,12063,2000,01,10,-4,-22
20000111,12064,2000,01,11,-10,-46
20000112,12065,2000,01,12,-80,-157
20000113,12066,2000,01,13,-69,-69
20000114,12067,2000,01,14,20,-119
20000115,12068,2000,01,15,-13,-82
20000116,12069,2000,01,16,117,-181
20000117,12070,2000,01,17,-10,-51
20000118,12071,2000,01,18,8,-19
20000119,12072,2000,01,19,-1,-140
20000120,12073,2000,01,20,-7,-158
20000121,12074,2000,01,21,1,-67
20000122,12075,2000,01,22,5,-36
20000123,12076,2000,01,23,15,-24
20000124,12077,2000,01,24,16,-54
20000125,12078,2000,01,25,8,-4
20000126,12079,2000,01,26,-63,2
20000127,12080,2000,01,27,-286,-19
20000128,12081,2000,01,28,-324,-165
20000129,12082,2000,01,29,-290,-242
20000130,12083,2000,01,30,-416,-369
20000131,12084,2000,01,31,-116,-389
20000201,12085,2000,02,01,265,-151
20000202,12086,2000,02,02,31,-31
20000203,12087,2000,02,03,-56,-241
20000204,12088,2000,02,04,-83,-77
20000205,12089,2000,02,05,-145,-236
20000206,12090,2000,02,06,-213,-284
20000207,12091,2000,02,07,-46,-270
20000208,12092,2000,02,08,-15,-97
20000209,12093,2000,02,09,27,-26
20000210,12094,2000,02,10,26,3
20000211,12095,2000,02,11,20,-4
20000212,12096,2000,02,12,7,-10
20000213,12097,2000,02,13,-10,-34
20000214,12098,2000,02,14,28,24
20000215,12099,2000,02,15,-3,-16
20000216,12100,2000,02,16,2,1
20000217,12101,2000,02,17,7,4
20000218,12102,2000,02,18,-135,-17
20000219,12103,2000,02,19,-320,-181
20000220,12104,2000,02,20,-8,-118
20000221,12105,2000,02,21,-280,-141
20000222,12106,2000,02,22,-233,-252
20000223,12107,2000,02,23,-87,-85
20000224,12108,2000,02,24,-118,-114
20000225,12109,2000,02,25,-30,-99
20000226,12110,2000,02,26,1,-151
20000227,12111,2000,02,27,27,4
20000228,12112,2000,02,28,-209,-128
20000229,12113,2000,02,29,-93,-8
20000301,12114,2000,03,01,-363,-357
20000302,12115,2000,03,02,-178,-42
20000303,12116,2000,03,03,13,-75
20000304,12117,2000,03,04,18,86
20000305,12118,2000,03,05,98,36
20000306,12119,2000,03,06,-6,2
20000307,12120,2000,03,07,-143,-162
20000308,12121,2000,03,08,-43,-42
20000309,12122,2000,03,09,-75,-25
20000310,12123,2000,03,10,-388,-284
20000311,12124,2000,03,11,-187,-66
20000312,12125,2000,03,12,-199,-145
20000313,12126,2000,03,13,-204,-150
20000314,12127,2000,03,14,-24,10
20000315,12128,2000,03,15,-317,-146
20000316,12129,2000,03,16,-14,63
20000317,12130,2000,03,17,-105,-101
20000318,12131,2000,03,18,0,-108
20000319,12132,2000,03,19,20,7
20000320,12133,2000,03,20,-86,-34
20000321,12134,2000,03,21,-10,-13
20000322,12135,2000,03,22,53,31
20000323,12136,2000,03,23,-36,18
20000324,12137,2000,03,24,-53,-6
20000325,12138,2000,03,25,-79,0
20000326,12139,2000,03,26,-242,-82
20000327,12140,2000,03,27,61,-8
20000328,12141,2000,03,28,-22,27
20000329,12142,2000,03,29,-127,0
20000330,12143,2000,03,30,-73,2
20000331,12144,2000,03,31,-19,15
20000401,12145,2000,04,01,2,45
20000402,12146,2000,04,02,-2,5
20000403,12147,2000,04,03,12,51
20000404,12148,2000,04,04,29,59
20000405,12149,2000,04,05,66,0
20000406,12150,2000,04,06,-26,13
20000407,12151,2000,04,07,-21,-1
20000408,12152,2000,04,08,23,-2
20000409,12153,2000,04,09,10,0
20000410,12154,2000,04,10,-14,2
20000411,12155,2000,04,11,7,5
20000412,12156,2000,04,12,28,-1
20000413,12157,2000,04,13,53,6
20000414,12158,2000,04,14,30,0
20000415,12159,2000,04,15,0,-4
20000416,12160,2000,04,16,14,40
20000417,12161,2000,04,17,-2,31
20000418,12162,2000,04,18,-9,39
20000419,12163,2000,04,19,-46,-7
20000420,12164,2000,04,20,-178,-32
20000421,12165,2000,04,21,5,-33
20000422,12166,2000,04,22,-49,-10
20000423,12167,2000,04,23,2,-6
20000424,12168,2000,04,24,-279,-149
20000425,12169,2000,04,25,-136,-133
20000426,12170,2000,04,26,-228,-111
20000427,12171,2000,04,27,-361,-163
20000428,12172,2000,04,28,-9,-129
20000429,12173,2000,04,29,-475,-93
20000430,12174,2000,04,30,-129,-108
20000501,12175,2000,05,01,-85,1
20000502,12176,2000,05,02,-348,-87
20000503,12177,2000,05,03,-212,-48
20000504,12178,2000,05,04,-62,-29
20000505,12179,2000,05,05,-47,-13
20000506,12180,2000,05,06,-14,-2
20000507,12181,2000,05,07,1,9
20000508,12182,2000,05,08,2,4
20000509,12183,2000,05,09,20,1
20000510,12184,2000,05,10,123,17
20000511,12185,2000,05,11,19,22
20000512,12186,2000,05,12,-13,-6
20000513,12187,2000,05,13,17,-8
20000514,12188,2000,05,14,36,10
20000515,12189,2000,05,15,20,15
20000516,12190,2000,05,16,-84,53
20000517,12191,2000,05,17,-12,0
20000518,12192,2000,05,18,-23,-33
20000519,12193,2000,05,19,20,28
20000520,12194,2000,05,20,-152,-21
20000521,12195,2000,05,21,-25,-14
20000522,12196,2000,05,22,5,36
20000523,12197,2000,05,23,12,59
20000524,12198,2000,05,24,30,59
20000525,12199,2000,05,25,19,4
20000526,12200,2000,05,26,5,-58
20000527,12201,2000,05,27,39,-45
20000528,12202,2000,05,28,37,25
20000529,12203,2000,05,29,54,61
20000530,12204,2000,05,30,161,74
20000531,12205,2000,05,31,85,41
20000601,12206,2000,06,01,31,31
20000602,12207,2000,06,02,19,20
20000603,12208,2000,06,03,-5,-1
20000604,12209,2000,06,04,-32,8
20000605,12210,2000,06,05,-31,-24
20000606,12211,2000,06,06,-17,-22
20000607,12212,2000,06,07,2,17
20000608,12213,2000,06,08,-12,32
20000609,12214,2000,06,09,-7,-24
20000610,12215,2000,06,10,-34,-25
20000611,12216,2000,06,11,-159,-247
20000612,12217,2000,06,12,1,16
20000613,12218,2000,06,13,-25,-27
20000614,12219,2000,06,14,43,89
20000615,12220,2000,06,15,59,117
20000616,12221,2000,06,16,4,39
20000617,12222,2000,06,17,50,38
20000618,12223,2000,06,18,92,138
20000619,12224,2000,06,19,15,70
20000620,12225,2000,06,20,12,30
20000621,12226,2000,06,21,33,67
20000622,12227,2000,06,22,15,62
20000623,12228,2000,06,23,4,24
20000624,12229,2000,06,24,12,42
20000625,12230,2000,06,25,20,28
20000626,12231,2000,06,26,58,26
20000627,12232,2000,06,27,64,17
20000628,12233,2000,06,28,46,63
20000629,12234,2000,06,29,2,46
20000630,12235,2000,06,30,25,40
20000701,12236,2000,07,01,51,41
20000702,12237,2000,07,02,53,31
20000703,12238,2000,07,03,15,15
20000704,12239,2000,07,04,51,2
20000705,12240,2000,07,05,37,10
20000706,12241,2000,07,06,37,20
20000707,12242,2000,07,07,63,37
20000708,12243,2000,07,08,47,30
20000709,12244,2000,07,09,59,20
20000710,12245,2000,07,10,48,54
20000711,12246,2000,07,11,2,43
20000712,12247,2000,07,12,3,9
20000713,12248,2000,07,13,24,1
20000714,12249,2000,07,14,32,41
20000715,12250,2000,07,15,46,37
20000716,12251,2000,07,16,106,30
20000717,12252,2000,07,17,47,28
20000718,12253,2000,07,18,5,12
20000719,12254,2000,07,19,-7,24
20000720,12255,2000,07,20,3,41
20000721,12256,2000,07,21,0,53
20000722,12257,2000,07,22,-2,39
20000723,12258,2000,07,23,-46,4
20000724,12259,2000,07,24,-41,6
20000725,12260,2000,07,25,-27,2
20000726,12261,2000,07,26,-45,-75
20000727,12262,2000,07,27,-44,-80
20000728,12263,2000,07,28,-16,4
20000729,12264,2000,07,29,-72,6
20000730,12265,2000,07,30,-64,26
20000731,12266,2000,07,31,33,74
20000801,12267,2000,08,01,1,78
20000802,12268,2000,08,02,44,58
20000803,12269,2000,08,03,129,29
20000804,12270,2000,08,04,115,13
20000805,12271,2000,08,05,84,26
20000806,12272,2000,08,06,86,31
20000807,12273,2000,08,07,73,33
20000808,12274,2000,08,08,60,46
20000809,12275,2000,08,09,68,65
20000810,12276,2000,08,10,57,56
20000811,12277,2000,08,11,19,27
20000812,12278,2000,08,12,37,34
20000813,12279,2000,08,13,64,44
20000814,12280,2000,08,14,19,25
20000815,12281,2000,08,15,-44,18
20000816,12282,2000,08,16,-172,2
20000817,12283,2000,08,17,-102,-14
20000818,12284,2000,08,18,-39,-28
20000819,12285,2000,08,19,1,-15
20000820,12286,2000,08,20,-9,-7
20000821,12287,2000,08,21,-68,9
20000822,12288,2000,08,22,-22,11
20000823,12289,2000,08,23,5,19
20000824,12290,2000,08,24,-16,-5
20000825,12291,2000,08,25,44,19
20000826,12292,2000,08,26,50,53
20000827,12293,2000,08,27,26,47
20000828,12294,2000,08,28,40,19
20000829,12295,2000,08,29,61,24
20000830,12296,2000,08,30,98,37
20000831,12297,2000,08,31,117,52
20000901,12298,2000,09,01,13,-7
20000902,12299,2000,09,02,10,-10
20000903,12300,2000,09,03,23,11
20000904,12301,2000,09,04,26,14
20000905,12302,2000,09,05,33,23
20000906,12303,2000,09,06,-17,8
20000907,12304,2000,09,07,65,-31
20000908,12305,2000,09,08,87,44
20000909,12306,2000,09,09,27,-30
20000910,12307,2000,09,10,-1,6
20000911,12308,2000,09,11,1,1
20000912,12309,2000,09,12,-6,6
20000913,12310,2000,09,13,-67,7
20000914,12311,2000,09,14,32,0
20000915,12312,2000,09,15,-29,-2
20000916,12313,2000,09,16,-87,2
20000917,12314,2000,09,17,1,3
20000918,12315,2000,09,18,2,12
20000919,12316,2000,09,19,15,33
20000920,12317,2000,09,20,115,28
20000921,12318,2000,09,21,85,26
20000922,12319,2000,09,22,24,4
20000923,12320,2000,09,23,5,-5
20000924,12321,2000,09,24,0,-7
20000925,12322,2000,09,25,-1,-1
20000926,12323,2000,09,26,-3,-6
20000927,12324,2000,09,27,-50,-11
20000928,12325,2000,09,28,-77,-60
20000929,12326,2000,09,29,23,-31
20000930,12327,2000,09,30,21,32
20001001,12328,2000,10,01,45,54
20001002,12329,2000,10,02,16,20
20001003,12330,2000,10,03,20,28
20001004,12331,2000,10,04,-6,14
20001005,12332,2000,10,05,-62,-43
20001006,12333,2000,10,06,-160,-68
20001007,12334,2000,10,07,-50,-76
20001008,12335,2000,10,08,-7,-1
20001009,12336,2000,10,09,67,49
20001010,12337,2000,10,10,86,109
20001011,12338,2000,10,11,2,13
20001012,12339,2000,10,12,-36,-5
20001013,12340,2000,10,13,13,17
20001014,12341,2000,10,14,-177,-5
20001015,12342,2000,10,15,-42,-121
20001016,12343,2000,10,16,-38,-110
20001017,12344,2000,10,17,-2,-298
20001018,12345,2000,10,18,-39,-28
20001019,12346,2000,10,19,-283,-406
20001020,12347,2000,10,20,105,29
20001021,12348,2000,10,21,-124,3
20001022,12349,2000,10,22,-81,-97
20001023,12350,2000,10,23,1,-35
20001024,12351,2000,10,24,73,-13
20001025,12352,2000,10,25,64,1
20001026,12353,2000,10,26,15,12
20001027,12354,2000,10,27,-342,-322
20001028,12355,2000,10,28,-71,-528
20001029,12356,2000,10,29,31,-45
20001030,12357,2000,10,30,-51,-5
20001031,12358,2000,10,31,-15,14
20001101,12359,2000,11,01,-180,-118
20001102,12360,2000,11,02,-32,-16
20001103,12361,2000,11,03,47,-55
20001104,12362,2000,11,04,71,163
20001105,12363,2000,11,05,36,-1
20001106,12364,2000,11,06,-46,3
20001107,12365,2000,11,07,8,-45
20001108,12366,2000,11,08,82,59
20001109,12367,2000,11,09,100,4
20001110,12368,2000,11,10,11,-11
20001111,12369,2000,11,11,-31,-6
20001112,12370,2000,11,12,-39,-117
20001113,12371,2000,11,13,4,-73
20001114,12372,2000,11,14,-32,-13
20001115,12373,2000,11,15,-19,-27
20001116,12374,2000,11,16,-68,-4
20001117,12375,2000,11,17,-56,-11
20001118,12376,2000,11,18,-34,-23
20001119,12377,2000,11,19,-383,-259
20001120,12378,2000,11,20,-160,-234
20001121,12379,2000,11,21,-159,-80
20001122,12380,2000,11,22,-338,-233
20001123,12381,2000,11,23,-51,-61
20001124,12382,2000,11,24,-242,-209
20001125,12383,2000,11,25,-37,-139
20001126,12384,2000,11,26,-7,-82
20001127,12385,2000,11,27,13,4
20001128,12386,2000,11,28,-331,-383
20001129,12387,2000,11,29,-179,-329
20001130,12388,2000,11,30,-628,-306
20001201,12389,2000,12,01,-293,-231
20001202,12390,2000,12,02,10,-4
20001203,12391,2000,12,03,-16,-55
20001204,12392,2000,12,04,-54,-41
20001205,12393,2000,12,05,-27,-47
20001206,12394,2000,12,06,26,-17
20001207,12395,2000,12,07,57,-25
20001208,12396,2000,12,08,75,5
20001209,12397,2000,12,09,34,7
20001210,12398,2000,12,10,-115,-18
20001211,12399,2000,12,11,-177,-221
20001212,12400,2000,12,12,3,-52
20001213,12401,2000,12,13,-13,-71
20001214,12402,2000,12,14,138,-27
20001215,12403,2000,12,15,-297,-45
20001216,12404,2000,12,16,98,-197
20001217,12405,2000,12,17,-253,47
20001218,12406,2000,12,18,-42,-91
20001219,12407,2000,12,19,-96,-48
20001220,12408,2000,12,20,-108,-264
20001221,12409,2000,12,21,-207,-576
20001222,12410,2000,12,22,-95,-151
20001223,12411,2000,12,23,-188,-131
20001224,12412,2000,12,24,-371,-180
20001225,12413,2000,12,25,-116,-220
20001226,12414,2000,12,26,-26,-22
20001227,12415,2000,12,27,-74,-17
20001228,12416,2000,12,28,-281,-156
20001229,12417,2000,12,29,-223,-175
20001230,12418,2000,12,30,-131,-139
20001231,12419,2000,12,31,-122,-58
20010101,12420,2001,01,01,-353,-155
20010102,12421,2001,01,02,-448,-284
20010103,12422,2001,01,03,-122,-61
20010104,12423,2001,01,04,-525,-306
20010105,12424,2001,01,05,38,-9
20010106,12425,2001,01,06,-283,-172
20010107,12426,2001,01,07,-277,-535
20010108,12427,2001,01,08,-148,-82
20010109,12428,2001,01,09,-33,-555
20010110,12429,2001,01,10,97,-74
20010111,12430,2001,01,11,72,23
20010112,12431,2001,01,12,-55,5
20010113,12432,2001,01,13,19,3
20010114,12433,2001,01,14,-23,14
20010115,12434,2001,01,15,-113,-2
20010116,12435,2001,01,16,-311,-41
20010117,12436,2001,01,17,-229,-154
20010118,12437,2001,01,18,-348,-254
20010119,12438,2001,01,19,-233,-107
20010120,12439,2001,01,20,-159,-170
20010121,12440,2001,01,21,-94,-23
20010122,12441,2001,01,22,-231,-237
20010123,12442,2001,01,23,-270,-333
20010124,12443,2001,01,24,-172,-113
20010125,12444,2001,01,25,-105,-145
20010126,12445,2001,01,26,-16,-14
20010127,12446,2001,01,27,-152,-44
20010128,12447,2001,01,28,93,-212
20010129,12448,2001,01,29,27,66
20010130,12449,2001,01,30,-106,-43
20010131,12450,2001,01,31,-286,-53
20010201,12451,2001,02,01,-368,-388
20010202,12452,2001,02,02,-25,-136
20010203,12453,2001,02,03,-38,-92
20010204,12454,2001,02,04,132,-13
20010205,12455,2001,02,05,34,87
20010206,12456,2001,02,06,51,31
20010207,12457,2001,02,07,-19,-9
20010208,12458,2001,02,08,-36,-229
20010209,12459,2001,02,09,26,-44
20010210,12460,2001,02,10,46,-37
20010211,12461,2001,02,11,48,-9
20010212,12462,2001,02,12,37,6
20010213,12463,2001,02,13,23,6
20010214,12464,2001,02,14,50,15
20010215,12465,2001,02,15,-20,-105
20010216,12466,2001,02,16,-124,-333
20010217,12467,2001,02,17,-335,-351
20010218,12468,2001,02,18,-126,-131
20010219,12469,2001,02,19,-81,-93
20010220,12470,2001,02,20,-28,-61
20010221,12471,2001,02,21,-10,-75
20010222,12472,2001,02,22,14,-3
20010223,12473,2001,02,23,7,1
20010224,12474,2001,02,24,7,10
20010225,12475,2001,02,25,3,21
20010226,12476,2001,02,26,-48,0
20010227,12477,2001,02,27,-181,-20
20010228,12478,2001,02,28,17,2
20010301,12479,2001,03,01,-236,-107
20010302,12480,2001,03,02,25,-38
20010303,12481,2001,03,03,-3,-35
20010304,12482,2001,03,04,-7,-51
20010305,12483,2001,03,05,-29,-8
20010306,12484,2001,03,06,-83,-26
20010307,12485,2001,03,07,62,2
20010308,12486,2001,03,08,137,72
20010309,12487,2001,03,09,25,37
20010310,12488,2001,03,10,53,70
20010311,12489,2001,03,11,27,38
20010312,12490,2001,03,12,-20,-7
20010313,12491,2001,03,13,80,39
20010314,12492,2001,03,14,-104,-27
20010315,12493,2001,03,15,9,-3
20010316,12494,2001,03,16,-115,-114
20010317,12495,2001,03,17,-37,-70
20010318,12496,2001,03,18,-106,-147
20010319,12497,2001,03,19,38,-50
20010320,12498,2001,03,20,34,26
20010321,12499,2001,03,21,2,39
20010322,12500,2001,03,22,-2,24
20010323,12501,2001,03,23,-105,-52
20010324,12502,2001,03,24,-284,-201
20010325,12503,2001,03,25,-224,-138
20010326,12504,2001,03,26,-116,-9
20010327,12505,2001,03,27,-70,-205
20010328,12506,2001,03,28,12,39
20010329,12507,2001,03,29,19,1
20010330,12508,2001,03,30,-80,-38
20010331,12509,2001,03,31,59,60
20010401,12510,2001,04,01,15,16
20010402,12511,2001,04,02,139,50
20010403,12512,2001,04,03,61,9
20010404,12513,2001,04,04,-4,2
20010405,12514,2001,04,05,31,-10
20010406,12515,2001,04,06,85,13
20010407,12516,2001,04,07,63,12
20010408,12517,2001,04,08,97,28
20010409,12518,2001,04,09,28,48
20010410,12519,2001,04,10,16,43
20010411,12520,2001,04,11,11,29
20010412,12521,2001,04,12,39,44
20010413,12522,2001,04,13,-32,13
20010414,12523,2001,04,14,-55,-4
20010415,12524,2001,04,15,-70,-78
20010416,12525,2001,04,16,-41,-79
20010417,12526,2001,04,17,-14,-125
20010418,12527,2001,04,18,-6,-10
20010419,12528,2001,04,19,-33,-6
20010420,12529,2001,04,20,41,40
20010421,12530,2001,04,21,-40,21
20010422,12531,2001,04,22,-64,-113
20010423,12532,2001,04,23,-200,-76
20010424,12533,2001,04,24,-52,-61
20010425,12534,2001,04,25,-62,0
20010426,12535,2001,04,26,-120,-11
20010427,12536,2001,04,27,-26,-4
20010428,12537,2001,04,28,-176,-77
20010429,12538,2001,04,29,-80,-138
20010430,12539,2001,04,30,31,-14
20010501,12540,2001,05,01,107,102
20010502,12541,2001,05,02,-110,35
20010503,12542,2001,05,03,-67,-3
20010504,12543,2001,05,04,71,27
20010505,12544,2001,05,05,9,71
20010506,12545,2001,05,06,-266,-2
20010507,12546,2001,05,07,-11,-1
20010508,12547,2001,05,08,12,99
20010509,12548,2001,05,09,-19,44
20010510,12549,2001,05,10,-39,5
20010511,12550,2001,05,11,-14,8
20010512,12551,2001,05,12,2,49
20010513,12552,2001,05,13,-229,-28
20010514,12553,2001,05,14,-25,-63
20010515,12554,2001,05,15,-31,-10
20010516,12555,2001,05,16,-31,1
20010517,12556,2001,05,17,3,5
20010518,12557,2001,05,18,2,17
20010519,12558,2001,05,19,23,88
20010520,12559,2001,05,20,-70,12
20010521,12560,2001,05,21,-41,3
20010522,12561,2001,05,22,17,15
20010523,12562,2001,05,23,76,48
20010524,12563,2001,05,24,103,54
20010525,12564,2001,05,25,76,48
20010526,12565,2001,05,26,0,32
20010527,12566,2001,05,27,-21,-20
20010528,12567,2001,05,28,29,5
20010529,12568,2001,05,29,-167,-8
20010530,12569,2001,05,30,-171,-42
20010531,12570,2001,05,31,-86,-4
20010601,12571,2001,06,01,2,57
20010602,12572,2001,06,02,38,28
20010603,12573,2001,06,03,-24,27
20010604,12574,2001,06,04,-29,-1
20010605,12575,2001,06,05,-1,-1
20010606,12576,2001,06,06,-46,-1
20010607,12577,2001,06,07,-42,1
20010608,12578,2001,06,08,-21,6
20010609,12579,2001,06,09,-20,4
20010610,12580,2001,06,10,2,-2
20010611,12581,2001,06,11,35,47
20010612,12582,2001,06,12,-7,48
20010613,12583,2001,06,13,-2,15
20010614,12584,2001,06,14,28,74
20010615,12585,2001,06,15,18,54
20010616,12586,2001,06,16,30,50
20010617,12587,2001,06,17,21,50
20010618,12588,2001,06,18,-126,7
20010619,12589,2001,06,19,-150,4
20010620,12590,2001,06,20,-55,6
20010621,12591,2001,06,21,-13,44
20010622,12592,2001,06,22,-10,37
20010623,12593,2001,06,23,1,1
20010624,12594,2001,06,24,24,11
20010625,12595,2001,06,25,14,11
20010626,12596,2001,06,26,42,2
20010627,12597,2001,06,27,32,6
20010628,12598,2001,06,28,-35,20
20010629,12599,2001,06,29,-9,28
20010630,12600,2001,06,30,-1,45
20010701,12601,2001,07,01,-63,4
20010702,12602,2001,07,02,-16,5
20010703,12603,2001,07,03,-4,29
20010704,12604,2001,07,04,47,119
